review_id,source,review_text,rating,review_date,app_version
play_1d01ff00-7278-47b4-9503-47d56485c328,Play Store,"you can get all the things in just low prices, that's so magnificent! ❤️",5.0,2026-07-21 18:51:16.000000,4.0.3
play_d623127c-828f-44fa-aaf5-e30a70a8a99e,Play Store,best shopping app and best all products for makeup and every skin tone.product available in nykaa app.,5.0,2026-07-26 12:57:14.000000,4.0.3
play_ac60e749-c27e-4540-860f-a6e815748681,Play Store,it's so easy to use . easy payment and tension free shopping,4.0,2026-08-01 09:59:36.000000,4.0.3
play_ba1261c5-4419-41ee-9f2e-3bb9acb3ecd8,Play Store,"Best beauty app I have ever used , thanks Nykaa for giving me amazing products with reasonable price 💕",5.0,2026-06-19 22:11:08.000000,4.0.1
play_f816119e-6cc3-4152-806d-2603c394efec,Play Store,verry bad shopping app delivery service is not worth it They delayed all orders and didn't excepted this from a well known shopping app like nykaa,1.0,2026-07-07 16:15:24.000000,4.0.2
play_1e9b799a-d07b-479d-820e-4b8ad1503cef,Play Store,Always keep on delaying order and atlast cancel the order,1.0,2026-07-11 18:26:26.000000,4.0.1
play_43b7a22b-d7ce-43f7-a58c-11681b312f99,Play Store,I am someone who always appreciates Nykaa but Nykaa Now option is making me irritated.I ordered more than 3.5 hours ago and still no response.This is really frustrating.,5.0,2026-07-20 22:26:00.000000,4.0.3
play_2cd9d5ae-06b6-4a34-b382-5dbb8aa38ec9,Play Store,Very bad experience. delivery persons are very very rude. the customer support is bad too.,1.0,2026-07-21 14:52:09.000000,4.0.3
play_e25af3aa-d567-47d8-b3ce-d5925afad710,Play Store,little discount on some daily routine items and more brands to add yet like medicube etc .,3.0,2026-06-20 12:35:24.000000,4.0.1
play_7638c3f4-1eef-4343-9e15-6a2e4538b334,Play Store,"my first Time experience was okay , delivery on time & also problem was solved by the management team.",4.0,2026-07-13 23:30:34.000000,4.0.3
play_857333bf-df38-420f-86d0-eb3e7e5a6716,Play Store,"Best option for hair, beauty and skin care products.",2.0,2026-06-23 07:10:33.000000,4.0.1
play_2091ae55-0bed-4ec9-a16f-016770230d82,Play Store,I am using Nykaa for almost 3 years and I am very happy. Because it gives you genuine products...,5.0,2026-07-17 14:14:10.000000,4.0.3
play_4d170992-7382-4120-98c2-d579f3591032,Play Store,worst site... worst customer service. Expensive product with broken seal product they are providing.,1.0,2026-07-12 22:14:16.000000,4.0.3
play_ae02d3dc-f97d-4298-b68f-90f075704953,Play Store,very worst I say delivery the parcel after 6pm but no response and also you did not give delivery agent number worst app,1.0,2026-07-29 18:16:23.000000,4.0.3
play_2b003e57-e6cb-461f-9c06-abc98aeab7d5,Play Store,fraud app...I ordered shampoo and cream...they sent stone and water bottle...and not rply from customer care service...they ask again and again order details...they knew everything about customer details... really fraud app... don't buy ...,1.0,2026-07-28 00:49:57.000000,4.0.3
play_dd403f05-a04c-437c-bb1a-71c4b0da233a,Play Store,"it's good...but where's the try on feature... without it , it's hard to buy products.",3.0,2026-07-30 18:00:20.000000,4.0.3
play_f1f0bc4e-44ef-4874-b057-5e5440e7b209,Play Store,"very late delivery, still not arrived has been delayed by almost so many days....",1.0,2026-06-15 22:55:53.000000,4.0.0
play_72b5e556-275c-4ca5-bc9e-8aefed3aa4bd,Play Store,a very good platform for skincare and makeup no one can beat this app ilyyyy Nykaaa 💖,5.0,2026-07-19 12:21:39.000000,4.0.3
play_ece062ea-c225-46c8-b649-c04aff1471e4,Play Store,It is a very good app but my app is not showing any product images for few weeks,2.0,2026-07-02 08:56:16.000000,4.0.1
play_f939cd2f-e483-45b9-a9a7-6a827c7ad615,Play Store,not attending the call for queries and return will be canceled 3 times of one item,1.0,2026-06-15 19:03:28.000000,4.0.0
play_b1411f7d-cf25-4994-ac3c-42fd2eadc407,Play Store,"Best app, your one stop for cosmetics to skin care.",5.0,2026-07-06 23:12:44.000000,4.0.2
play_80402b13-e2a5-48a3-ac14-51a1a89e3528,Play Store,try not to make prepaid orders prepaid orders always have issue with delivery..plus the gift are ridiculous for prive bday gift they give you a mini kajal near its expiry ..just avoid giving these measely gifts,1.0,2026-07-22 08:17:45.000000,4.0.3
play_9dfbeb80-3366-4f94-b4f1-367d98ad05a0,Play Store,Very Poor Delivery service (Delhivery). Refused Door step delivery. Delivery 5 days late. Even on delivery day OTP not getting received so they won't give package. Extremely dissatisfied I'm not ordering from Nykaa ever again. NOTE: DELHIVERY is the Delivery Partner,1.0,2026-06-27 22:35:33.000000,4.0.1
play_187252e8-9603-4dbf-9909-4fff9bec7711,Play Store,Love the site and the products coming from original brands instead of intermediate sellers.,5.0,2026-06-12 12:26:43.000000,4.0.0
play_2cfff547-4749-461c-bbbe-f6033d116358,Play Store,third class online shopping application. return policy and customer support policy very bad .amazon Flipkart best application,1.0,2026-07-30 01:35:43.000000,4.0.3
play_6607bada-c9c7-4257-b49c-d304af68457d,Play Store,"original and good quality products ,one of best app for skin care and makeup products ,",5.0,2026-07-23 14:39:27.000000,4.0.3
play_302af3d9-185b-4928-9f8f-0efac2e56ba7,Play Store,a very good app with a lot of offers i compared the prices of same products in different apps but the cheapest was in nykaa and trusted authentic products,5.0,2026-07-23 18:10:05.000000,4.0.3
play_a8a08b7f-1b8a-4b8a-9269-ec8c00f171c4,Play Store,"delivery always late , product packing bad , always delivery partner behaves wrong ...",1.0,2026-07-28 15:54:34.000000,4.0.3
play_4ce64868-5552-437a-83a1-7e7f6c1bdeff,Play Store,Nykaa This is the most reliable app for me; all kinds of brands are available here. I really like this beauty app and find it trustworthy.,5.0,2026-07-03 15:35:15.000000,4.0.1
play_ea6ea34c-a8e9-4494-a218-b78324d51135,Play Store,The product quality is very good. We've been purchasing this product from you for the past 2 to 3 years.,5.0,2026-07-31 14:54:20.000000,4.0.3
play_f5572ab7-defc-4f55-8e04-4c3d37dd677c,Play Store,very poor service the delivery is not calling at all and rejecting the delivery for 2 two days and ther are also not providing the guy's number too,1.0,2026-07-28 12:37:01.000000,4.0.3
play_0412566e-c64b-433a-881a-0a5da5036bf4,Play Store,"I placed an order worth ₹970, but I didn't receive any coupon.",1.0,2026-07-18 23:30:37.000000,4.0.3
play_f2e21ebb-2e65-44f6-b8d3-d351d92d5c1a,Play Store,I initially had an issue related to refund and return by Nykaa and worked aptly and done the work. very happy,5.0,2026-08-01 13:28:09.000000,4.0.3
play_cfecd45e-89db-40b4-8ee8-37fff8ba7690,Play Store,"Nykaa app is good but bad product or any useless product is not returnable or refund is not given, money is wasted.",1.0,2026-07-19 18:19:45.000000,4.0.3
play_8a1086a1-3b1f-49a9-872e-934df3b3687e,Play Store,It's giving insane discounts and best delivery for makeup ... love it,5.0,2026-06-21 07:55:06.000000,4.0.0
play_1dfd5dde-2532-4909-9beb-45d98a5c6ff7,Play Store,professional app easy to collect items.,5.0,2026-07-24 12:43:13.000000,4.0.3
play_21ab0589-704b-469f-8bf4-9a82c0a8787a,Play Store,Easy for searching By the way all products are available on Nykaa for the best prices....,5.0,2026-07-07 23:07:22.000000,4.0.2
play_ae5d542a-3b47-47e9-bff7-48b1ab889e12,Play Store,using it for the first time .. and the app giving a good discount on products,5.0,2026-06-29 19:57:48.000000,4.0.1
play_8bdcfaa2-4df9-42ab-85bd-4c797aecbd0b,Play Store,my parcel delivery experience is very bad delivery getting delayed and delayed and the nayka team isn't helping,1.0,2026-07-24 18:16:58.000000,4.0.3
play_0c426fe2-fab3-4a65-bddc-0a7dfd3ae651,Play Store,"It's a really good app, helps you to purchase great quality beauty products at best prices.",5.0,2026-06-26 14:33:15.000000,4.0.1
play_8141b7f7-e40a-496d-9cf3-8c82f539334e,Play Store,Very good app everything you buy from this app you will get a full good condition product,5.0,2026-07-26 12:24:14.000000,4.0.3
play_c6b89fea-dfb8-45f5-97ba-c62bfe4daf42,Play Store,worst experience ever of my life of purchasing items continuously delay in delivery with no response disgusting app and delivery partner bluecart horrible experience of purchasing with app,1.0,2026-07-31 17:29:37.000000,4.0.3
play_9d4a0bb0-623a-43a4-abd1-a2136ce73efb,Play Store,great and trusted website for skincare and makeup lovely experience ♥️,5.0,2026-07-17 00:23:45.000000,4.0.3
play_902feb49-958f-4553-86b8-0166641d1f10,Play Store,Incorrect product delivered and worst service by the customer support team.,1.0,2026-07-25 11:09:00.000000,4.0.3
play_03ba8c90-74da-4fdc-96b2-a79f14fd0e16,Play Store,"Nykaa is one of the best app i ever usedd i really prefer you to use it at once and i promised you you will love the ""Nykaa"" forever!!🤍🎀",5.0,2026-06-22 20:05:15.000000,4.0.1
play_8c39d76f-06a0-480f-9f68-fc837f5b8c77,Play Store,"This app perform is too bad , delivery too much delay . Don't download this app .",1.0,2026-07-09 12:23:05.000000,4.0.2
play_dd6b85d5-c48b-4f0b-8c8a-2834e3a7422f,Play Store,Product on time delivery is very worst and no response,1.0,2026-07-29 12:04:47.000000,4.0.3
play_a846be9c-c21b-4994-a105-2bd47d952894,Play Store,Excellent quality and great service. Highly recommended!!,5.0,2026-07-05 15:06:40.000000,4.0.1
play_8e062203-d130-461c-b07c-a7298e1ad512,Play Store,overall service is good but whenever I order something always the delivery is delayed,1.0,2026-07-15 12:38:58.000000,4.0.3
play_dc83566d-1dce-48ab-98ec-4df5d2c2730d,Play Store,support team is not helping at all its been over1 month not able to place order deleting it for now,1.0,2026-07-24 23:13:55.000000,4.0.3
play_81c03d3b-ae94-4794-a2ce-0de5c6d4b96b,Play Store,one of the worst website because their deliver partner is blue dart if user gave their address they will not come to the respective address and they just said order is unsuccessful we as a user can't able to connect delivery man or their partner if we call to customer care they will say yes we are in your process to deliver your products but they will not give the proper message or instructions to us a user's so guys don't install it if your are from village or unpopular state or place,1.0,2026-07-23 19:30:28.000000,4.0.3
play_ba72b4d6-a23b-407c-b1cc-2a2ee3590002,Play Store,worst replacement and return policy it take to much time to return any product after that reject return request with any reason,1.0,2026-07-16 18:36:59.000000,4.0.3
play_d1312f76-ad33-4355-8588-35dff9f8b928,Play Store,it claims delivery fast but in city I received my product after 6 days of order so much worst experience,1.0,2026-07-26 09:42:06.000000,4.0.3
play_d1933619-2392-4252-8c30-84a776048d00,Play Store,its really a excellent aap but the orders will be deliver late thats the reason i gave only 4stars,4.0,2026-06-17 08:58:45.000000,4.0.0
play_c36647a5-2cad-4462-8c5a-8a4d13e44215,Play Store,"Earlier we got offer of free gift of suger tink, this time not appear...",1.0,2026-07-12 23:01:24.000000,4.0.2
play_74d77294-4b4f-4def-99c9-7c0ece94143e,Play Store,fast deverly and very very good products not copy paste I love it ❤nykaa....,5.0,2026-07-20 10:01:46.000000,4.0.3
play_9a205961-bde5-4f42-ab1e-b86c1a85537e,Play Store,I will never order from nyka again. I'm giving 1 star for the poor delivery experience and false delivery updates.,1.0,2026-07-04 13:45:13.000000,4.0.1
play_8836030b-fb45-44cf-9651-57973058d519,Play Store,very bad experience from my first time not only did my first order get cancelled after a delay of the prescribed date now my second order is also delayed for 3 days,1.0,2026-06-15 21:19:17.000000,4.0.0
play_6bd74323-78f5-4162-b2cd-425cc507033f,Play Store,"⭐⭐⭐⭐⭐ Excellent app! The interface is user-friendly, the features work smoothly, and the overall experience is amazing. Highly recommended to everyone!",5.0,2026-07-17 21:18:04.000000,4.0.3
play_d038f7a7-631a-438a-a830-f74a056b8f47,Play Store,best app for order Beauty products and its give extra discount compare to other app,5.0,2026-07-29 10:21:01.000000,4.0.3
play_09d91653-31e5-464d-8ed5-aa78acb2a811,Play Store,very nice look app and excellent service and very easy app in beauty shoping app,5.0,2026-07-18 12:11:09.000000,4.0.3
play_28ad0c21-fcea-4106-94c6-babacde6f7ad,Play Store,it's a really good app and we get lots of discounts and free gift too inlove with this app,5.0,2026-07-04 22:28:04.000000,4.0.2
play_97525384-968d-4132-9f97-312cc8ec9bb2,Play Store,"good service, fast delivery, best product, everything is good",5.0,2026-06-22 22:00:04.000000,4.0.0
play_d7ee8617-12d9-45e0-9e00-0bb0ae65a306,Play Store,I get my all needful cosmetics and skin care products easily.,4.0,2026-07-02 20:30:08.000000,4.0.1
play_0f0a0369-32ca-4860-8546-492fd10a98d3,Play Store,always the best but the prices of products are high😔,5.0,2026-07-24 17:36:39.000000,4.0.3
play_c150a423-b42a-4b4d-8597-e98d3bd07a1f,Play Store,amazing app for makeup and skincare quality is good,5.0,2026-07-24 19:42:38.000000,4.0.3
play_ca808d9e-1c33-46d9-b4cb-e244547d89fa,Play Store,"Last time, I ordered a hair dryer from Nykaa, but it wasn't that good and didn't work well. That's why I'm upset. I feel like I wasted my money.",2.0,2026-07-08 16:19:46.000000,4.0.2
